Id,SalePrice
1940,194158.0549864722
1941,183869.41956317678
1942,205169.54286121528
1943,205999.78261102803
1944,278599.2209475452
1945,328478.5094826915
1946,168759.3610444199
1947,274405.3160222752
1948,181168.72187702425
1949,255145.5793858105
1950,216664.5060501103
1951,276955.50938602415
1952,237688.0057446742
1953,199098.94043444862
1954,223897.63824198695
1955,131741.11144827443
1956,315073.7122475735
1957,179823.13169097874
1958,309395.0170754054
1959,133325.9260198369
1960,95302.79853874535
1961,114679.80609449252
1962,116412.99701913862
1963,128731.94823449638
1964,109104.10666228339
1965,135794.10232241845
1966,151270.6110090811
1967,273502.58877256623
1968,345119.6576537033
1969,334591.4481857577
1970,346578.5095993359
1971,388517.69671823643
1972,332359.390178777
1973,265977.7887769695
1974,292904.9821024201
1975,421072.30695534986
1976,293750.3856450542
1977,344390.90895518166
1978,302942.4044053547
1979,299528.6653326961
1980,192562.83036752415
1981,307911.93889803806
1982,230209.5649068956
1983,213711.85936360896
1984,185656.0116342804
1985,243139.99137920138
1986,242438.34783273234
1987,199497.16012811215
1988,183414.67748344337
1989,213256.44127143334
1990,233026.9416296952
1991,223787.81748021554
1992,247793.23639307867
1993,191076.50355110594
1994,246361.1698441384
1995,199588.22739496126
1996,293632.68779081706
1997,290416.984988474
1998,305109.14836348774
1999,264315.9167222345
2000,305414.18624275544
2001,265035.74885594094
2002,253409.99381493378
2003,260501.8114091139
2004,278391.93799650384
2005,227993.733550742
2006,216819.84120328698
2007,261444.41631132548
2008,225598.56434766875
2009,196646.12849389782
2010,212649.4534081849
2011,-88778.84289855644
2012,183598.7416544533
2013,173819.83826135096
2014,193490.718754285
2015,204142.1446495454
2016,194583.93286178747
2017,206169.94253874777
2018,112350.25662369907
2019,131931.75268699272
2020,81175.08366069311
2021,93989.13954200989
2022,195052.6772054778
2023,135408.78760576804
2024,280915.6374750828
2025,339234.47335752746
2026,183129.04005398133
2027,152175.05060787054
2028,169932.93714089898
2029,172049.81947154013
2030,268049.7950615121
2031,251672.5721922286
2032,235989.30321440983
2033,259129.20911007046
2034,177234.35197304023
2035,241208.72353230763
2036,226880.86415207616
2037,229808.4985295485
2038,294061.8730558147
2039,210729.98327682374
2040,348068.9052621263
2041,268497.32206436474
2042,218175.83002403352
2043,178327.4099452656
2044,191892.65929460732
2045,217032.88803807224
2046,134323.62544268134
2047,133068.7736300898
2048,137420.62256767877
2049,128671.43509495907
2050,185538.54237841602
2051,111528.59756611843
2052,131801.6086864718
2053,149683.08679465132
2054,68536.57971168446
2055,159632.4052640721
2056,147086.22966839207
2057,104728.30739768568
2058,217244.35437622524
2059,138318.35216912857
2060,194029.07091459792
2061,199828.459541904
2062,117373.58135128973
2063,107643.6202477547
2064,125821.26044508207
2065,122205.95565246392
2066,188040.55535254322
2067,121434.67034990873
2068,133898.36073386247
2069,72895.06751395526
2070,99865.24098203072
2071,77843.40370517547
2072,147445.90697922415
2073,135155.67865296078
2074,186204.8140528111
2075,158443.74611324022
2076,124285.48552599989
2077,129010.55890625899
2078,109007.32448595876
2079,144577.3657380426
2080,126973.413224444
2081,118757.81058727528
2082,-138081.81119859527
2083,137887.34865353067
2084,98456.982105409
2085,109232.67847736596
2086,158276.4903586851
2087,131882.5961406396
2088,104658.33670098239
2089,65986.13289431875
2090,121180.1554510961
2091,-169361.54728768725
2092,149706.08366774858
2093,134033.52024267704
2094,-107652.67828467378
2095,130796.2621427851
2096,81120.51548451695
2097,-156778.64539155603
2098,141636.40062135176
2099,16801.51668623992
2100,-196231.75927606848
2101,105919.49541867638
2102,149284.39208564206
2103,96133.3547474546
2104,140635.9017811301
2105,-120590.72928051354
2106,25258.702936597576
2107,215326.11056665724
2108,126487.09069791876
2109,103654.35730901195
2110,132822.88429005138
2111,177853.0206873512
2112,135984.09407135655
2113,116736.53645841146
2114,120091.01395484802
2115,158145.44123219533
2116,117697.88351392347
2117,154603.40476227945
2118,131500.48603751112
2119,110045.21621957255
2120,116751.69409468301
2121,68663.05606127085
2122,97143.3751711298
2123,104889.95286699894
2124,186285.9589713616
2125,135980.64625404237
2126,149596.00257979936
2127,-78643.97624971968
2128,136187.04355174952
2129,118796.64218984984
2130,131284.92677988575
2131,164853.26697968759
2132,134372.15311003753
2133,141851.0983693029
2134,136483.31732156823
2135,118460.1418215057
2136,-219958.7264916377
2137,108992.32200093029
2138,141292.13697595263
2139,156547.658435998
2140,140659.08489705806
2141,159719.23606128522
2142,127028.56276598267
2143,141673.33590265617
2144,95540.80977133938
2145,137965.1074581828
2146,186006.02828970688
2147,155757.4362270883
2148,157895.78756776216
2149,134212.21596247677
2150,231120.09735446444
2151,136102.58621319287
2152,-74994.29303317034
2153,191838.124940054
2154,-146302.47761965456
2155,153732.8566811103
2156,275556.6799370844
2157,249907.03945987087
2158,237744.64615779204
2159,219924.41889446412
2160,186999.0821134273
2161,255640.66953296188
2162,367296.9448413616
2163,317182.89638747735
2164,253186.82141182988
2165,212558.7644207242
2166,154554.50049215506
2167,228372.40916060747
2168,205042.6965000422
2169,200048.70029118072
2170,218714.7854977832
2171,165496.70778590135
2172,139248.0284833144
2173,195843.93693286853
2174,247401.9150763673
2175,299361.6783992841
2176,292646.2820745075
2177,240835.56304546117
2178,231505.27968586233
2179,158747.71753294507
2180,244099.85256656
2181,200767.3578510291
2182,229440.95570185312
2183,195067.31415528824
2184,130962.862166821
2185,125173.78901885307
2186,169023.59023116084
2187,165321.76927720426
2188,163844.1219450987
2189,283229.05887273204
2190,-184269.00424488419
2191,-182718.18729246728
2192,-194636.56379304157
2193,-141961.17681792547
2194,-146059.9852138388
2195,93209.36023103885
2196,78266.25378542903
2197,98613.15394236098
2198,182718.522783566
2199,190758.01048220202
2200,158345.47021777273
2201,147719.23977232326
2202,206038.67382113633
2203,131284.11298354852
2204,156187.14966768955
2205,110575.55192895068
2206,149719.7099648204
2207,200612.6722950253
2208,256046.046904179
2209,198711.56840067447
2210,132487.79468802174
2211,136616.65996208528
2212,121418.01868160066
2213,-152448.49815554783
2214,135129.1340894885
2215,97173.88253112297
2216,150090.18110944002
2217,18334.142959085235
2218,75462.18219794749
2219,74770.83005460582
2220,47412.39189573887
2221,257541.6558871304
2222,243374.24496819775
2223,296664.4130989939
2224,235260.68454446897
2225,123607.1579087183
2226,191571.51335731076
2227,224774.31502038703
2228,271166.86034880014
2229,239317.22487874862
2230,145810.28978387403
2231,206294.4815161328
2232,205010.216010177
2233,190355.2710621224
2234,254484.1981415739
2235,221431.50409505234
2236,263550.7285239463
2237,308340.4228634985
2238,241849.57763914994
2239,-121318.09425541986
2240,169297.56959104256
2241,132151.16373848097
2242,117342.22705975987
2243,114504.8273420322
2244,92203.34102191331
2245,90413.53621527829
2246,146573.72391737133
2247,-122355.93348324223
2248,126395.45523141694
2249,117596.24778177773
2250,129982.15580030691
2251,110901.14144007929
2252,204308.09181107493
2253,163614.95747843786
2254,189864.69115503557
2255,216743.95175517356
2256,188256.70426773542
2257,205703.2327076216
2258,184606.93306143215
2259,191847.0712897317
2260,169891.46903902112
2261,197817.6321176666
2262,214445.19990671898
2263,313288.96814170206
2264,385235.87116401066
2265,151310.20355804646
2266,262167.4139654721
2267,350976.3598093836
2268,353557.330805176
2269,177720.5453247184
2270,206891.48254276166
2271,235439.00780974663
2272,244109.66481416448
2273,175795.17863825598
2274,205740.4304179622
2275,181045.41816797742
2276,190413.72232914023
2277,200209.69931414264
2278,172964.17692851723
2279,104641.12907608793
2280,103863.90581321585
2281,168246.42609273322
2282,185421.30762036733
2283,127856.3339471273
2284,108826.76398874642
2285,151807.41516104
2286,121972.33121665413
2287,312511.6191201781
2288,260297.8487894103
2289,309605.8719452108
2290,354840.22696149495
2291,298065.0795887295
2292,367162.5007723186
2293,371788.37396686507
2294,328206.65645027306
2295,401948.7307195613
2296,250508.2924709556
2297,288422.9795928486
2298,292172.7355365302
2299,323015.81664032774
2300,301954.74210100697
2301,280256.65605094034
2302,254934.24970288537
2303,259768.04164888695
2304,239926.09156794878
2305,194931.22908232274
2306,196767.22580104467
2307,204336.65722885524
2308,226689.32741792436
2309,273278.85039386345
2310,211856.96242140356
2311,221383.0225361896
2312,187724.74211214535
2313,179759.30107241712
2314,193341.447272101
2315,182543.5281689766
2316,208876.93401059118
2317,196431.63488227996
2318,173442.7517231992
2319,193656.12128572754
2320,194714.7607487897
2321,261478.02871526693
2322,206841.34865525673
2323,195096.35857801727
2324,201307.99493953638
2325,210984.3948434429
2326,191092.2060903933
2327,213856.61302837828
2328,231252.82582028568
2329,202972.15625447204
2330,196527.74340799247
2331,317492.7038984376
2332,351510.0245421059
2333,306144.6131851306
2334,256465.55330769703
2335,274716.5173097044
2336,301620.64151896915
2337,194743.52796956507
2338,267508.07277848275
2339,244794.85737098366
2340,365197.7307414031
2341,207360.34452583647
2342,251796.2853842155
2343,237925.5242513943
2344,234644.91729310653
2345,240164.5470249046
2346,210432.26228650735
2347,192780.9265980288
2348,236968.81838958952
2349,173615.11324629682
2350,267689.2513577699
2351,238565.41602475135
2352,262775.6506891752
2353,254071.6191789851
2354,-111424.28633067984
2355,-96847.063080494
2356,163639.99837783707
2357,212525.41427055915
2358,199237.1603717318
2359,133490.39982555373
2360,124237.70290571879
2361,142770.52868976825
2362,286417.50323412433
2363,150768.05664413943
2364,195268.82151093945
2365,228977.78386328052
2366,195261.80636337708
2367,222222.22720873175
2368,203019.69447975146
2369,208617.51653020183
2370,178540.75786178774
2371,153314.87428592876
2372,187929.4164121084
2373,284057.76745050313
2374,290667.817999624
2375,235633.75779583337
2376,303657.0710168125
2377,321106.1232993992
2378,158370.00129720158
2379,240004.3591304364
2380,157966.6748550151
2381,180555.04581452144
2382,233992.80515386918
2383,228368.0286376868
2384,260225.3572851667
2385,176172.55675788835
2386,144903.8573455397
2387,129153.54752081851
2388,114343.04660412585
2389,131495.15328343105
2390,156975.9288772767
2391,132735.6207824178
2392,100685.68670825296
2393,187494.85517328797
2394,133929.7502642624
2395,211283.4834459087
2396,165154.79101432144
2397,230612.71411284627
2398,130006.33498287699
2399,-214296.51376430207
2400,-209736.12500828336
2401,118541.51843296489
2402,149650.3535531476
2403,138587.1701671759
2404,146608.55060379635
2405,169786.4133778024
2406,150481.47108666072
2407,124568.35260679279
2408,153214.862287863
2409,116524.26719497898
2410,200667.16530527087
2411,115150.8287155501
2412,152615.5894011402
2413,118842.8485303415
2414,135878.29925186638
2415,130377.21400594464
2416,137424.932976337
2417,128226.3890260552
2418,123993.2469872903
2419,112041.40173517153
2420,116768.22218665326
2421,132437.73381827245
2422,110636.4163195487
2423,-133527.7703525682
2424,160982.26240513506
2425,235708.09856004067
2426,154832.97882490334
2427,-131150.01112946967
2428,197293.14872448175
2429,106164.13173329839
2430,141337.50773689532
2431,101808.85330432127
2432,137955.87546948003
2433,139711.37214675182
2434,129761.33445345875
2435,151152.57683499935
2436,97847.41278375298
2437,100841.26856792401
2438,108851.96010216241
2439,118177.73338513434
2440,138104.0561724057
2441,105233.6527173669
2442,99105.79329477935
2443,139250.7558636303
2444,135825.09422085583
2445,67347.65533246411
2446,119217.75698027978
2447,213951.54228947946
2448,141093.59997481186
2449,110421.42419515582
2450,170589.1371133093
2451,123033.75771506372
2452,221048.8999162112
2453,82071.14337039375
2454,122632.02045969883
2455,148582.84546366203
2456,135459.825130215
2457,123425.92935634902
2458,121907.16599784451
2459,96770.37466117655
2460,157902.20311145633
2461,118570.93357911645
2462,128508.0492773937
2463,131611.51417733714
2464,180198.47633005824
2465,146351.14949407786
2466,104504.81658903798
2467,172468.75350276177
2468,84583.5013724925
2469,86200.65450929999
2470,200946.86456648802
2471,225482.20216559205
2472,188409.5572674317
2473,95416.29891705498
2474,67057.84279284542
2475,242134.06726157953
2476,94109.67357124956
2477,90536.14768716888
2478,166092.9511780418
2479,100582.48254897803
2480,132721.09060622202
2481,133703.87327257785
2482,116804.47074312376
2483,98433.44688128642
2484,145648.60114305266
2485,128972.86247046207
2486,144024.43471356793
2487,211779.74565484776
2488,178709.734536829
2489,162440.80569467144
2490,151563.61067350124
2491,89946.80821212739
2492,203252.2268835181
2493,157504.89759564315
2494,163187.3129856522
2495,87344.48734111604
2496,239139.54167178957
2497,157062.68650196245
2498,97925.21255937297
2499,75879.45479549197
2500,117601.71199591443
2501,132799.1210476587
2502,148481.27362420768
2503,78886.14024214036
2504,186007.65070438856
2505,232394.42603111392
2506,262986.7882664882
2507,277800.90037603123
2508,263502.50498971046
2509,231797.29265085803
2510,236621.88588891397
2511,198950.52099444327
2512,210091.16168237576
2513,248175.84142736052
2514,272671.93001075677
2515,144887.25130261187
2516,180104.63134493429
2517,143378.80003035776
2518,149947.30841867052
2519,223065.56506305287
2520,234053.88590448847
2521,200263.72855636623
2522,243305.8439452146
2523,114164.27825648044
2524,131671.1985079065
2525,136438.7307696001
2526,122406.28215790782
2527,110887.20761918704
2528,114877.05941223874
2529,128989.73245437522
2530,113840.05379964187
2531,261827.49521124698
2532,233305.05093645988
2533,217735.43017286487
2534,252714.61763558033
2535,294061.8190627129
2536,258561.09270836468
2537,253659.1012623779
2538,191064.13413511898
2539,208021.81604499678
2540,181525.36545465473
2541,198690.6384419683
2542,155548.092032489
2543,126158.89512893985
2544,111946.04886660734
2545,147107.17986024366
2546,153983.68610184555
2547,161163.84965805392
2548,165374.95389760198
2549,163264.55235863998
2550,631523.5690980342
2551,144325.72817653403
2552,125287.18837143233
2553,-189184.23528085748
2554,-156884.6734660364
2555,125285.29700116333
2556,81001.53456790777
2557,104842.68728384827
2558,-73883.91210106754
2559,118291.1344384985
2560,170346.21683591028
2561,153874.51517812684
2562,142468.3065236994
2563,140726.6719677165
2564,194119.78474633145
2565,142662.10455369306
2566,115742.44062729817
2567,99570.92865521097
2568,204446.76236496778
2569,206278.16662432376
2570,132688.21718036276
2571,164016.71734196815
2572,189347.03703273024
2573,243679.42635921235
2574,274106.1836486434
2575,138274.1099968402
2576,-113563.94694600272
2577,-102643.55263067404
2578,87906.30234400099
2579,22829.623664945422
2580,-141782.02066356217
2581,123478.74275330277
2582,128761.4364521502
2583,271078.13056210364
2584,190138.408339829
2585,190403.1019469209
2586,238024.6234228691
2587,227746.6540473968
2588,147440.25396580398
2589,161399.65680312048
2590,227789.49967656966
2591,259548.0276234458
2592,222772.75257644342
2593,272008.545974552
2594,198511.37230610434
2595,226849.2382508489
2596,323592.4486113736
2597,199779.4712388991
2598,275314.9092900672
2599,315443.82531191624
2600,160624.28192105223
2601,157293.5629453101
2602,56582.538077781996
2603,73602.87752705309
2604,-181932.9765335279
2605,56772.11522012562
2606,149371.6315904924
2607,229471.33593235267
2608,215542.53013612382
2609,171165.91617327585
2610,-142774.30997054518
2611,130604.53965102983
2612,166623.31786272634
2613,137237.27691875197
2614,118601.10810077898
2615,177699.84511286853
2616,176774.57848407858
2617,198405.12354186986
2618,240090.3159783729
2619,237246.8969522656
2620,198965.18350739818
2621,189876.95598071505
2622,197060.27963184746
2623,244750.6803568918
2624,294763.2949847364
2625,260729.2056581855
2626,195161.42314927786
2627,183160.61759860785
2628,384013.48486827564
2629,388375.3412712614
2630,318644.769706672
2631,390822.5991817724
2632,345724.5443788671
2633,283206.7615220411
2634,346610.6755823092
2635,177199.76366775105
2636,207635.64237836533
2637,199742.1147825268
2638,260171.68641351417
2639,210957.48235626047
2640,170851.60566737986
2641,90372.46668616866
2642,187992.1072056379
2643,125555.5283361729
2644,131898.17217779273
2645,119297.23664348174
2646,114493.86103923406
2647,125904.66726642588
2648,151829.26364834138
2649,155971.2350537716
2650,152960.29702528354
2651,140162.15241194653
2652,346871.32265281765
2653,259115.9084565956
2654,233167.2965319799
2655,345648.1729120493
2656,303289.7315583124
2657,311134.2293565175
2658,264607.0154072891
2659,280186.3966116737
2660,304009.0627914846
2661,317576.7104126047
2662,329002.9935600664
2663,292729.5200870351
2664,264999.57283848076
2665,324764.4580898708
2666,280846.65098821296
2667,184276.70368109312
2668,198531.92138018523
2669,179062.0224909996
2670,279927.35335035244
2671,199571.45908417035
2672,206666.5759265166
2673,218638.09139229142
2674,231096.9785345611
2675,176864.63532310276
2676,205405.3406812171
2677,220543.25267790136
2678,260666.7704238598
2679,275264.7843342828
2680,285297.99662042473
2681,372075.5709514685
2682,310880.20767590863
2683,422017.4049208215
2684,310532.5421163635
2685,331126.18837054766
2686,256119.69490187542
2687,282718.0772217146
2688,231783.92578622742
2689,212613.71395258297
2690,358408.8822249744
2691,186863.7367232546
2692,-113201.23920218874
2693,203883.6894062552
2694,-106090.35091830493
2695,216649.22839272761
2696,201849.92500732507
2697,191230.93722462136
2698,214812.21757586667
2699,177837.48351986794
2700,152314.89115056975
2701,161861.95090460472
2702,121295.40838252843
2703,155487.0852674702
2704,162727.94676731547
2705,109180.37838158986
2706,103857.75727003042
2707,142584.65944280496
2708,117495.91656008779
2709,-138061.41165330814
2710,123759.98586752565
2711,282169.23814590805
2712,352257.0943951839
2713,176047.7574218448
2714,151612.33957067408
2715,172593.95739861456
2716,147617.70619779264
2717,185337.79258552747
2718,225279.32873312169
2719,143869.18760943293
2720,222259.9489812911
2721,136465.3138695068
2722,176069.2049963597
2723,176248.87485974998
2724,112293.73839073998
2725,134956.4712833955
2726,129948.31424186655
2727,175798.516386192
2728,191208.93177109904
2729,134346.67673471544
